,Algorithm,u,n,d,rho,mean,cov,r,run,error
175,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,43,1.6382951457359476
176,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,1.1052395539669517
177,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,1.152932249307457
178,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,1.4413210434206696
179,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,44,1.1366086486884794
180,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,3.2058323932305886
181,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,4.038227707806987
182,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,3.4295644314256086
183,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,45,3.2720254753580678
184,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,1.2188407508357917
185,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,1.1924980286289895
186,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,1.5267120545675743
187,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,46,1.2621246649115465
188,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,1.1575078536443286
189,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,1.6728461591861725
190,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,1.3510564783209889
191,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,47,1.1618611834527663
192,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,1.4854600611958806
193,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,2.1044554900805754
194,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,1.6843359976615389
195,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,48,1.4506357443499205
196,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,1.3981987329976766
197,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,1.8437875535640003
198,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,1.5490065957226145
199,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,0.5,10,STRATEGY_ZIPF_SKEWED,2,49,1.3072595068548962
0,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,0.9741596604176391
1,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,1.2602201835725675
2,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,1.108189273195502
3,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,0,0.9207193704445458
4,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,1.2637474614993127
5,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,2.377836344379914
6,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,1.4701607840400357
7,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,1,1.2783929952513051
8,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,0.8467458401978126
9,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,2.52151297564438
10,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,1.0548561758935886
11,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,2,0.804621481025293
12,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,0.9800884326269841
13,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,1.8610233166392085
14,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,1.2750508850841058
15,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,3,0.9919299027667144
16,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,4,3.2478846333034816
17,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,4,4.19508497207465
18,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,4,3.283089881455804
19,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,4,3.1504168231876477
20,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,5,0.9765228302890715
21,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,5,1.6211100650386974
22,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,5,1.2028592078940497
23,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,5,0.9458862016932267
24,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,6,1.9896267954212838
25,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,6,2.5379733790764787
26,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,6,1.9767696393385379
27,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,6,1.9596602105007157
28,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,7,1.031147096521714
29,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,7,1.5496231862710792
30,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,7,1.1894371956975973
31,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,7,0.9399624664768544
32,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,8,1.8071740352320818
33,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,8,1.3272840764160492
34,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,8,1.9212011218042078
35,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,8,1.7797187940587404
36,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,9,1.295806097534185
37,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,9,1.18857621867731
38,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,9,1.3785562679235763
39,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,9,1.1844258184289582
40,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,10,1.4529585844951787
41,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,10,1.0773897655363858
42,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,10,1.6651046823359243
43,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,10,1.5130415135145863
44,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,11,1.4849605922790898
45,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,11,1.9579331041214432
46,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,11,1.4707811083909987
47,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,11,1.4374032047443006
48,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,12,1.2849983360220947
49,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,12,1.0557286325816715
50,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,12,8.900428173008724
51,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,12,1.3013956821912334
52,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,13,2.939572053099745
53,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,13,2.5729142272729786
54,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,13,2.926118460491727
55,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,13,2.913029671158884
56,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,14,1.341864998097858
57,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,14,2.668668450904213
58,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,14,1.4019882639013328
59,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,14,1.2624928778594378
60,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,15,0.7120953461581857
61,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,15,1.3748153481386893
62,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,15,1.0249404038175856
63,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,15,0.7767367700562569
64,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,16,1.0834581822999858
65,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,16,1.397796984399664
66,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,16,1.2443295925106626
67,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,16,1.0317366224736855
68,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,17,2.0208881262431286
69,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,17,1.8341662443684157
70,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,17,2.015290754268507
71,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,17,1.9414343038499644
72,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,18,1.4924435399707388
73,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,18,1.4959596969371323
74,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,18,1.6206031902266327
75,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,18,1.5369077846558181
76,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,19,1.3935782369260405
77,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,19,1.378991901116083
78,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,19,1.5584933840490005
79,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,19,1.386753543402039
80,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,20,1.1658404724462137
81,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,20,2.2244182503845695
82,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,20,1.2452220626282398
83,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,20,1.1183848782747468
84,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,21,1.3375410971300237
85,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,21,2.0656541369508647
86,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,21,1.422383239778324
87,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,21,1.2795168819312066
88,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,22,1.2501934309942517
89,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,22,1.8222743323905335
90,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,22,1.5091518336564025
91,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,22,1.2288439282096948
92,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,23,1.3441006541714549
93,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,23,1.5276811699091617
94,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,23,1.5387031163157614
95,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,23,1.419945902160216
96,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,24,2.1955119107957284
97,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,24,2.3043404783331307
98,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,24,2.365381755315208
99,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,24,2.2267311377130596
100,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,25,2.1680526386667127
101,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,25,1.6818976837160615
102,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,25,2.230090770351889
103,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,25,2.082975403988512
104,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,26,1.0365597164173608
105,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,26,1.1188504129651606
106,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,26,1.0943477100512289
107,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,26,0.9237789255596448
108,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,27,1.5663617288995315
109,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,27,1.7703021358002047
110,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,27,1.6106591323992108
111,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,27,1.5003117170867997
112,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,28,1.1502014303048131
113,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,28,1.817028130275907
114,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,28,1.3455831304183121
115,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,28,1.2395787536966165
116,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,29,2.019416845205939
117,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,29,2.3150022797682666
118,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,29,2.072802973463414
119,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,29,1.9576116732334445
120,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,30,0.8086874312522954
121,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,30,1.1430364721391904
122,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,30,1.0838017408612135
123,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,30,0.8590021435151335
124,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,31,1.633528367431406
125,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,31,1.7020909880492892
126,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,31,1.7826451548242235
127,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,31,1.715501083678766
128,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,32,2.4438304709737815
129,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,32,0.7437482142516342
130,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,32,2.603336713691357
131,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,32,2.4749019406994566
132,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,33,1.500847409494506
133,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,33,2.274052835296854
134,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,33,1.5893547991554446
135,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,33,1.4048233065524711
136,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,34,1.2988201714916205
137,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,34,1.8432645623481423
138,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,34,1.494638068528973
139,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,34,1.3506860173276174
140,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,35,1.7856643755551032
141,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,35,1.4329689796510323
142,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,35,1.8851221402507947
143,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,35,1.8688216016589079
144,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,36,1.7202415356207916
145,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,36,1.9227049770204192
146,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,36,1.7246338690572736
147,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,36,1.5690441722686934
148,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,3.111090557988827
149,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,3.2491905083824397
150,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,3.1721398084480508
151,Empirical mean (non-private),"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,37,2.9893165512275166
152,PLAN,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,38,1.4177926469357989
153,PLAN-NOSCALE,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,38,2.3338319787927415
154,Instance optimal,"(-72407.73439350247, 72407.73439350247)",10000,128,1.0,10,STRATEGY_ZIPF_SKEWED,2,38,1.5910435973556512
